1,6863
1,268
1,347
1,250
1,324
1,419
5,913
1,305
9,1476
18,2822
11,2089
2,423
1,339
20,3682
19,3283
6,1277
14,2747
14,2762
6,1034
1,345
1,343
1,220
1,216
1,216
1,222
1,220
1,225
1,220
1,219
1,225
1,223
1,219
1,244
1,221
1,216
1,213
1,252
1,221
1,203
6,1163
18,3380
14,2680
2,586
1,298
10,1991
18,3267
1,210
1,207
1,202
1,203
1,203
1,202
1,212
1,212
1,207
1,212
1,205
1,205
1,206
1,207
1,206
1,203
1,203
1,205
1,280
10,2076
1,309
17,3054
19,3612
3,646
2,482
11,2104
9,1823
1,232
19,3591
2,482
20,3637
18,3577
1,274
1,205
1,211
1,205
1,204
1,264
1,199
1,195
1,200
1,193
1,192
1,195
1,196
1,197
1,231
1,212
1,206
1,205
1,206
1,205
1,304
19,3764
20,3926
1,412
15,3044
19,4239
5,1093
1,309
1,227
1,226
1,217
1,222
1,226
1,222
1,208
1,209
1,205
1,206
1,200
1,204
1,212
1,199
1,205
1,202
1,255
1,227
1,216
9,3188
13,4274
11,2121
7,1434
17,3431
3,697
20,4104
1,399
1,236
1,234
1,228
1,225
1,224
1,230
1,226
1,232
1,236
1,223
1,255
1,219
1,219
1,222
1,216
1,247
1,251
1,235
1,228
3,981
9,1980
7,1547
1,355
5,1127
20,4185
15,3305
1,358
1,236
1,268
1,231
1,230
1,250
1,235
1,233
1,233
1,221
1,243
1,219
1,219
1,226
1,217
1,216
1,227
1,220
1,245
1,231
20,4207
20,4038
1,294
1,225
1,223
1,227
1,231
1,243
1,213
1,213
1,229
1,209
1,210
1,220
1,221
1,224
1,221
1,210
1,213
1,217
1,229
1,211
10,2373
10,2060
1,322
1,358
1,289
1,241
1,396
1,260
1,231
1,258
1,226
1,226
1,475
1,379
1,245
1,331
1,279
1,368
1,328
1,344
1,355
1,278
1,345
1,406
1,330
1,415
1,318
1,288
1,504
1,342
1,329
1,354
1,277
1,348
1,453
1,252
1,391
1,410
1,333
1,311
1,376
1,274
1,360
1,449
1,292
1,323
1,244
1,261
1,280
1,265
1,332
1,260
1,303
1,335
1,457
1,339
1,335
1,333
1,286
1,320
1,355
1,332
1,339
1,356
1,411
1,451
1,316
1,363
1,344
1,340
1,358
1,330
1,733
1,275
1,360
1,371
1,252
1,310
1,335
1,268
1,365
